transaction_id,transaction_date,customer_id,customer_gender,customer_age_group,customer_segment,product_id,product_name,category,brand,quantity,unit_price,discount_pct,sales_amount,payment_method,sales_channel,region
T0075219,2024-07-13,C007514,Male,45-54,New,P1099,Board Game,Toys,Brand 3,1,17.58,0,17.58,Cash,Online,West
T0075220,2025-04-16,C022645,Other,45-54,Loyal,P1097,Board Game,Toys,Brand 1,2,263.75,15,448.38,PayPal,In-Store,East
T0075221,2024-04-19,C013562,Other,35-44,New,P1010,Smartwatch,Electronics,Brand 1,1,355.5,15,302.18,PayPal,Online,South
T0075222,2025-11-25,C005643,Male,55+,Returning,P1032,Milk,Groceries,Brand 2,2,89.41,0,178.82,Debit Card,Mobile App,Central
T0075223,2025-06-03,C024213,Male,55+,Loyal,P1011,Smartwatch,Electronics,Brand 2,1,15.19,15,12.91,Gift Card,In-Store,West
T0075224,2025-11-01,C019591,Male,25-34,Returning,P1086,Running Shoes,Sports,Brand 2,3,165.97,0,497.91,Credit Card,In-Store,East
T0075225,2024-06-24,C011997,Other,45-54,VIP,P1018,T-Shirt,Clothing,Brand 3,4,264.75,0,1059.0,Cash,In-Store,South
T0075226,2024-07-30,C008635,Male,35-44,New,P1006,Headphones,Electronics,Brand 3,1,82.22,0,82.22,PayPal,Mobile App,West
T0075227,2024-09-26,C018661,Male,35-44,Loyal,P1048,Shampoo,Beauty,Brand 3,1,262.43,0,262.43,Gift Card,Online,Central
T0075228,2025-06-10,C024301,Female,18-24,Returning,P1119,Children Book,Books,Brand 2,3,446.82,0,1340.46,Cash,Online,North
T0075229,2025-08-18,C000898,Male,55+,Loyal,P1059,Sunscreen,Beauty,Brand 2,3,27.39,10,73.95,Debit Card,Mobile App,South
T0075230,2025-09-09,C024942,Other,45-54,New,P1048,Shampoo,Beauty,Brand 3,1,262.43,0,262.43,PayPal,Mobile App,East
T0075231,2024-01-12,C010753,Female,55+,Returning,P1060,Sunscreen,Beauty,Brand 3,1,166.04,5,157.74,PayPal,Online,East
T0075232,2024-06-13,C024529,Male,45-54,New,P1003,Smartphone,Electronics,Brand 3,5,367.34,20,1469.36,PayPal,Mobile App,East
T0075233,2025-02-23,C015953,Other,45-54,Returning,P1052,Lipstick,Beauty,Brand 1,1,388.69,30,272.08,PayPal,Mobile App,North
T0075234,2024-07-16,C024135,Female,18-24,Returning,P1081,Football,Sports,Brand 3,2,432.24,5,821.26,Gift Card,Online,South
T0075235,2025-03-01,C021302,Other,25-34,New,P1059,Sunscreen,Beauty,Brand 2,1,27.39,10,24.65,Gift Card,In-Store,West
T0075236,2025-10-31,C020860,Female,55+,Returning,P1120,Children Book,Books,Brand 3,1,271.97,0,271.97,Cash,In-Store,West
T0075237,2024-08-26,C017920,Other,55+,Loyal,P1109,Cookbook,Books,Brand 1,2,118.26,0,236.52,Gift Card,Mobile App,East
T0075238,2024-01-19,C022337,Female,25-34,New,P1089,Water Bottle,Sports,Brand 2,3,444.17,20,1066.01,Credit Card,In-Store,Central
T0075239,2025-11-11,C021500,Female,25-34,Loyal,P1045,Cereal,Groceries,Brand 3,2,133.1,10,239.58,Gift Card,Mobile App,West
T0075240,2025-08-16,C017591,Male,35-44,Loyal,P1081,Football,Sports,Brand 3,1,432.24,0,432.24,Debit Card,Online,North
T0075241,2024-01-08,C009372,Female,25-34,Returning,P1102,Doll,Toys,Brand 3,2,320.02,0,640.04,Gift Card,Mobile App,Central
T0075242,2024-11-17,C016466,Female,35-44,New,P1058,Sunscreen,Beauty,Brand 1,1,102.01,0,102.01,Gift Card,In-Store,North
T0075243,2025-12-25,C013408,Other,55+,VIP,P1034,Bread,Groceries,Brand 1,2,474.7,15,806.99,Gift Card,Mobile App,Central
T0075244,2025-02-04,C001682,Female,18-24,Returning,P1058,Sunscreen,Beauty,Brand 1,2,102.01,20,163.22,Cash,Online,West
T0075245,2025-12-23,C020449,Female,45-54,New,P1086,Running Shoes,Sports,Brand 2,1,165.97,15,141.07,Debit Card,In-Store,North
T0075246,2024-03-28,C014341,Male,18-24,New,P1100,Doll,Toys,Brand 1,1,58.41,0,58.41,Credit Card,Online,North
T0075247,2024-11-28,C002908,Male,18-24,Loyal,P1042,Coffee,Groceries,Brand 3,2,250.11,0,500.22,Cash,Online,North
T0075248,2025-09-12,C012043,Female,18-24,New,P1090,Water Bottle,Sports,Brand 3,5,238.75,0,1193.75,Debit Card,Mobile App,North
T0075249,2025-08-18,C024593,Other,55+,VIP,P1090,Water Bottle,Sports,Brand 3,1,238.75,15,202.94,Credit Card,Online,Central
T0075250,2025-01-18,C021602,Female,18-24,Loyal,P1091,Puzzle,Toys,Brand 1,1,64.2,0,64.2,Gift Card,Mobile App,North
T0075251,2024-01-16,C002265,Female,35-44,VIP,P1087,Running Shoes,Sports,Brand 3,1,366.16,0,366.16,Credit Card,In-Store,Central
T0075252,2025-08-26,C020633,Male,35-44,Returning,P1029,Sneakers,Clothing,Brand 2,1,298.25,20,238.6,Debit Card,Online,North
T0075253,2024-04-28,C022637,Male,55+,Returning,P1030,Sneakers,Clothing,Brand 3,1,27.99,5,26.59,Cash,Mobile App,North
T0075254,2025-07-04,C014723,Female,35-44,VIP,P1102,Doll,Toys,Brand 3,2,320.02,20,512.03,Debit Card,Online,South
T0075255,2025-08-01,C020220,Other,55+,VIP,P1059,Sunscreen,Beauty,Brand 2,1,27.39,5,26.02,Gift Card,Mobile App,East
T0075256,2024-05-12,C021630,Male,25-34,New,P1021,Jeans,Clothing,Brand 3,2,307.87,0,615.74,Credit Card,In-Store,Central
T0075257,2025-08-12,C023288,Female,25-34,Loyal,P1072,Storage Box,Home,Brand 3,1,103.36,0,103.36,Debit Card,Mobile App,South
T0075258,2024-06-20,C013035,Female,55+,New,P1100,Doll,Toys,Brand 1,1,58.41,0,58.41,Credit Card,Online,South
T0075259,2025-07-13,C019613,Female,55+,Loyal,P1038,Rice,Groceries,Brand 2,1,53.35,0,53.35,Cash,In-Store,North
T0075260,2024-01-14,C000098,Female,45-54,Loyal,P1101,Doll,Toys,Brand 2,1,20.56,0,20.56,PayPal,Mobile App,East
T0075261,2024-02-11,C016138,Male,25-34,New,P1033,Milk,Groceries,Brand 3,1,37.2,25,27.9,Cash,Online,West
T0075262,2024-01-08,C014267,Female,18-24,Loyal,P1091,Puzzle,Toys,Brand 1,1,64.2,25,48.15,Gift Card,Online,Central
T0075263,2025-04-20,C005373,Female,35-44,VIP,P1065,Lamp,Home,Brand 2,2,144.06,5,273.71,Cash,In-Store,North
T0075264,2025-09-28,C010337,Other,45-54,Returning,P1071,Storage Box,Home,Brand 2,1,387.26,0,387.26,Credit Card,Online,South
T0075265,2024-12-17,C011958,Other,55+,Returning,P1047,Shampoo,Beauty,Brand 2,2,159.3,15,270.81,Debit Card,Mobile App,East
T0075266,2025-02-14,C007441,Other,35-44,Loyal,P1023,Jacket,Clothing,Brand 2,2,149.61,5,284.26,Debit Card,Online,North
T0075267,2024-10-30,C016056,Male,45-54,New,P1075,Towel,Home,Brand 3,1,354.89,10,319.4,PayPal,In-Store,South
T0075268,2025-09-19,C019487,Male,45-54,New,P1092,Puzzle,Toys,Brand 2,1,358.06,0,358.06,Credit Card,Online,North
T0075269,2025-10-28,C000605,Male,55+,VIP,P1085,Running Shoes,Sports,Brand 1,2,158.94,0,317.88,Gift Card,Mobile App,West
T0075270,2024-02-19,C004616,Female,25-34,Loyal,P1035,Bread,Groceries,Brand 2,1,482.99,25,362.24,PayPal,Online,Central
T0075271,2024-12-05,C014245,Male,25-34,Loyal,P1072,Storage Box,Home,Brand 3,1,103.36,0,103.36,Credit Card,In-Store,West
T0075272,2025-02-01,C001820,Female,18-24,Loyal,P1050,Moisturizer,Beauty,Brand 2,1,96.5,0,96.5,Credit Card,Mobile App,West
T0075273,2024-08-07,C019657,Other,55+,New,P1106,Novel,Books,Brand 1,1,128.4,0,128.4,PayPal,Mobile App,South
T0075274,2025-08-22,C010439,Other,35-44,VIP,P1089,Water Bottle,Sports,Brand 2,1,444.17,5,421.96,Cash,Online,North
T0075275,2024-02-12,C006543,Female,18-24,Loyal,P1085,Running Shoes,Sports,Brand 1,1,158.94,15,135.1,Cash,Online,West
T0075276,2025-05-16,C000624,Male,18-24,VIP,P1021,Jeans,Clothing,Brand 3,2,307.87,0,615.74,Cash,In-Store,South
T0075277,2024-03-16,C002661,Male,35-44,Returning,P1044,Cereal,Groceries,Brand 2,2,455.11,0,910.22,Credit Card,Mobile App,East
T0075278,2025-08-13,C006186,Female,25-34,VIP,P1059,Sunscreen,Beauty,Brand 2,2,27.39,0,54.78,Gift Card,Online,North
T0075279,2025-12-03,C008449,Female,35-44,Loyal,P1040,Coffee,Groceries,Brand 1,1,222.88,0,222.88,Gift Card,Mobile App,East
T0075280,2025-10-23,C011850,Male,35-44,Returning,P1040,Coffee,Groceries,Brand 1,1,222.88,10,200.59,Credit Card,Online,Central
T0075281,2024-06-14,C008543,Female,35-44,Returning,P1001,Smartphone,Electronics,Brand 1,1,190.4,0,190.4,Gift Card,Mobile App,Central
T0075282,2025-02-10,C023591,Female,18-24,Loyal,P1028,Sneakers,Clothing,Brand 1,1,259.55,0,259.55,Gift Card,Online,East
T0075283,2025-08-27,C018326,Male,35-44,Returning,P1025,Dress,Clothing,Brand 1,3,230.75,0,692.25,Cash,In-Store,North
T0075284,2024-06-20,C020537,Other,18-24,New,P1106,Novel,Books,Brand 1,1,128.4,15,109.14,Debit Card,Mobile App,East
T0075285,2025-04-03,C000013,Female,45-54,Loyal,P1120,Children Book,Books,Brand 3,1,271.97,0,271.97,Credit Card,Mobile App,West
T0075286,2024-02-27,C004080,Male,25-34,Loyal,P1090,Water Bottle,Sports,Brand 3,1,238.75,0,238.75,Cash,Online,North
T0075287,2025-04-22,C006887,Other,25-34,Returning,P1004,Headphones,Electronics,Brand 1,2,301.34,0,602.68,PayPal,In-Store,West
T0075288,2025-11-22,C002538,Other,18-24,Returning,P1041,Coffee,Groceries,Brand 2,1,65.41,0,65.41,Cash,Online,Central
T0075289,2024-10-17,C001048,Other,18-24,Loyal,P1076,Yoga Mat,Sports,Brand 1,1,365.86,5,347.57,Gift Card,Online,South
T0075290,2024-02-03,C020567,Female,45-54,Loyal,P1046,Shampoo,Beauty,Brand 1,1,332.95,0,332.95,Gift Card,Mobile App,North
T0075291,2025-09-20,C016883,Other,35-44,Returning,P1055,Perfume,Beauty,Brand 1,1,300.96,5,285.91,PayPal,Mobile App,North
T0075292,2024-01-20,C017320,Other,25-34,Loyal,P1006,Headphones,Electronics,Brand 3,1,82.22,0,82.22,Gift Card,Mobile App,North
T0075293,2025-04-20,C017750,Female,18-24,VIP,P1120,Children Book,Books,Brand 3,2,271.97,0,543.94,Credit Card,Mobile App,West
T0075294,2025-06-23,C004854,Female,18-24,VIP,P1058,Sunscreen,Beauty,Brand 1,2,102.01,0,204.02,PayPal,In-Store,Central
T0075295,2025-08-25,C008331,Male,18-24,Loyal,P1021,Jeans,Clothing,Brand 3,1,307.87,0,307.87,Cash,In-Store,South
T0075296,2024-01-17,C017016,Other,45-54,Loyal,P1104,Building Blocks,Toys,Brand 2,3,256.74,10,693.2,Debit Card,Mobile App,Central
T0075297,2025-04-19,C005401,Other,55+,VIP,P1119,Children Book,Books,Brand 2,1,446.82,15,379.8,Cash,In-Store,West
T0075298,2025-05-05,C015525,Other,25-34,Returning,P1113,Notebook,Books,Brand 2,1,465.2,10,418.68,Debit Card,Mobile App,South
T0075299,2025-11-06,C012114,Female,18-24,VIP,P1030,Sneakers,Clothing,Brand 3,2,27.99,10,50.38,PayPal,Mobile App,West
T0075300,2024-09-28,C016713,Female,25-34,Returning,P1047,Shampoo,Beauty,Brand 2,1,159.3,0,159.3,PayPal,Online,South
T0075301,2025-05-08,C008573,Other,35-44,Loyal,P1047,Shampoo,Beauty,Brand 2,1,159.3,0,159.3,PayPal,In-Store,North
T0075302,2025-08-13,C015413,Male,25-34,Returning,P1062,Bedsheet,Home,Brand 2,1,139.32,0,139.32,Cash,Mobile App,West
T0075303,2024-04-19,C023991,Male,35-44,VIP,P1049,Moisturizer,Beauty,Brand 1,1,275.62,25,206.72,PayPal,Online,North
T0075304,2025-06-04,C014507,Other,25-34,Returning,P1109,Cookbook,Books,Brand 1,2,118.26,0,236.52,Credit Card,Online,West
T0075305,2024-10-25,C023448,Male,55+,Returning,P1086,Running Shoes,Sports,Brand 2,1,165.97,0,165.97,Credit Card,In-Store,East
T0075306,2024-05-12,C003274,Male,18-24,Loyal,P1033,Milk,Groceries,Brand 3,2,37.2,10,66.96,Credit Card,Mobile App,North
T0075307,2024-04-16,C008482,Female,55+,VIP,P1010,Smartwatch,Electronics,Brand 1,1,355.5,0,355.5,Debit Card,Mobile App,South
T0075308,2025-03-26,C009008,Male,45-54,Returning,P1074,Towel,Home,Brand 2,1,408.65,0,408.65,Debit Card,Online,North
T0075309,2025-07-15,C021291,Female,25-34,Loyal,P1078,Yoga Mat,Sports,Brand 3,2,41.65,0,83.3,Gift Card,Mobile App,South
T0075310,2024-07-20,C000558,Male,35-44,Loyal,P1055,Perfume,Beauty,Brand 1,1,300.96,15,255.82,Cash,Online,East
T0075311,2025-06-25,C023044,Female,18-24,Loyal,P1046,Shampoo,Beauty,Brand 1,2,332.95,0,665.9,Cash,Online,South
T0075312,2025-02-01,C020387,Female,25-34,Loyal,P1050,Moisturizer,Beauty,Brand 2,1,96.5,0,96.5,Debit Card,Mobile App,East
T0075313,2025-03-31,C003733,Other,35-44,Returning,P1109,Cookbook,Books,Brand 1,2,118.26,10,212.87,Debit Card,In-Store,Central
T0075314,2024-09-21,C016339,Female,35-44,New,P1003,Smartphone,Electronics,Brand 3,1,367.34,15,312.24,Gift Card,Online,North
T0075315,2025-06-01,C005924,Other,55+,Returning,P1082,Dumbbells,Sports,Brand 1,2,313.53,0,627.06,Credit Card,In-Store,West
T0075316,2025-05-30,C015954,Male,55+,VIP,P1089,Water Bottle,Sports,Brand 2,2,444.17,0,888.34,Debit Card,Mobile App,North
T0075317,2025-05-25,C014641,Other,18-24,VIP,P1019,Jeans,Clothing,Brand 1,1,218.81,10,196.93,Debit Card,Mobile App,North
T0075318,2024-03-12,C006393,Female,35-44,Returning,P1067,Cookware Set,Home,Brand 1,1,74.76,0,74.76,Gift Card,In-Store,East
T0075319,2025-01-12,C009693,Female,45-54,Returning,P1016,T-Shirt,Clothing,Brand 1,1,95.79,0,95.79,Credit Card,In-Store,East
T0075320,2024-03-29,C015199,Female,45-54,VIP,P1014,Bluetooth Speaker,Electronics,Brand 2,5,110.11,20,440.44,Debit Card,Online,South
T0075321,2024-06-11,C010414,Male,35-44,New,P1112,Notebook,Books,Brand 1,1,84.8,0,84.8,PayPal,Mobile App,North
T0075322,2025-06-27,C007625,Other,45-54,Loyal,P1009,Laptop,Electronics,Brand 3,2,302.55,15,514.34,Credit Card,Online,West
T0075323,2025-05-18,C019545,Other,35-44,New,P1083,Dumbbells,Sports,Brand 2,3,168.79,0,506.37,Gift Card,In-Store,West
T0075324,2025-02-01,C001091,Female,45-54,New,P1099,Board Game,Toys,Brand 3,1,17.58,0,17.58,Gift Card,Online,South
T0075325,2024-03-13,C002205,Female,55+,Returning,P1082,Dumbbells,Sports,Brand 1,1,313.53,0,313.53,Debit Card,In-Store,Central
T0075326,2025-08-29,C002603,Female,55+,Loyal,P1100,Doll,Toys,Brand 1,2,58.41,0,116.82,Debit Card,Online,North
T0075327,2024-06-12,C021615,Other,45-54,New,P1063,Bedsheet,Home,Brand 3,1,415.23,30,290.66,PayPal,Online,East
T0075328,2025-01-25,C022379,Male,55+,VIP,P1071,Storage Box,Home,Brand 2,1,387.26,0,387.26,Gift Card,Mobile App,West
T0075329,2024-02-26,C019353,Female,35-44,Returning,P1112,Notebook,Books,Brand 1,1,84.8,0,84.8,Debit Card,In-Store,East
T0075330,2025-03-19,C006119,Male,45-54,VIP,P1022,Jacket,Clothing,Brand 1,1,74.05,25,55.54,PayPal,In-Store,East
T0075331,2024-12-06,C014338,Male,25-34,Loyal,P1029,Sneakers,Clothing,Brand 2,1,298.25,0,298.25,Debit Card,In-Store,North
T0075332,2025-07-31,C013293,Male,25-34,VIP,P1074,Towel,Home,Brand 2,1,408.65,0,408.65,PayPal,In-Store,North
T0075333,2024-01-08,C017860,Female,35-44,Returning,P1029,Sneakers,Clothing,Brand 2,4,298.25,0,1193.0,Gift Card,Mobile App,North
T0075334,2024-12-13,C022709,Other,45-54,Returning,P1009,Laptop,Electronics,Brand 3,1,302.55,0,302.55,Debit Card,Mobile App,West
T0075335,2025-12-22,C000836,Other,18-24,Returning,P1114,Notebook,Books,Brand 3,2,405.02,0,810.04,PayPal,Online,East
T0075336,2024-01-29,C020985,Female,45-54,Loyal,P1022,Jacket,Clothing,Brand 1,4,74.05,15,251.77,Credit Card,In-Store,East
T0075337,2025-05-09,C017293,Male,35-44,New,P1081,Football,Sports,Brand 3,2,432.24,0,864.48,Credit Card,In-Store,North
T0075338,2024-06-13,C009083,Female,45-54,Loyal,P1092,Puzzle,Toys,Brand 2,1,358.06,5,340.16,Gift Card,Mobile App,South
T0075339,2024-03-27,C005329,Female,18-24,New,P1064,Lamp,Home,Brand 1,1,181.59,25,136.19,Debit Card,Mobile App,West
T0075340,2024-09-23,C006356,Other,55+,Returning,P1062,Bedsheet,Home,Brand 2,1,139.32,10,125.39,Credit Card,In-Store,West
T0075341,2024-08-20,C002459,Male,45-54,VIP,P1089,Water Bottle,Sports,Brand 2,1,444.17,5,421.96,PayPal,Mobile App,East
T0075342,2024-03-11,C019084,Male,55+,Loyal,P1104,Building Blocks,Toys,Brand 2,3,256.74,0,770.22,Cash,In-Store,North
T0075343,2025-03-26,C000920,Male,55+,VIP,P1086,Running Shoes,Sports,Brand 2,1,165.97,5,157.67,PayPal,Online,South
T0075344,2024-04-13,C013901,Female,25-34,Loyal,P1057,Perfume,Beauty,Brand 3,1,48.8,15,41.48,Credit Card,Mobile App,North
T0075345,2025-04-09,C007624,Male,35-44,New,P1099,Board Game,Toys,Brand 3,3,17.58,10,47.47,Cash,Mobile App,North
T0075346,2024-01-09,C013267,Male,25-34,VIP,P1082,Dumbbells,Sports,Brand 1,1,313.53,0,313.53,Cash,Mobile App,North
T0075347,2025-03-30,C020447,Other,18-24,New,P1038,Rice,Groceries,Brand 2,1,53.35,5,50.68,Cash,Mobile App,West
T0075348,2024-06-09,C000062,Male,25-34,New,P1031,Milk,Groceries,Brand 1,1,305.73,10,275.16,PayPal,Online,South
T0075349,2025-06-23,C011341,Other,35-44,VIP,P1075,Towel,Home,Brand 3,1,354.89,20,283.91,PayPal,Mobile App,West
T0075350,2024-06-13,C004614,Male,45-54,Loyal,P1052,Lipstick,Beauty,Brand 1,2,388.69,0,777.38,PayPal,Mobile App,North
T0075351,2025-11-05,C007757,Other,35-44,Loyal,P1044,Cereal,Groceries,Brand 2,1,455.11,0,455.11,PayPal,In-Store,Central
T0075352,2024-08-10,C010446,Female,25-34,Returning,P1114,Notebook,Books,Brand 3,2,405.02,20,648.03,Credit Card,Online,West
T0075353,2025-02-13,C009938,Female,55+,VIP,P1022,Jacket,Clothing,Brand 1,4,74.05,25,222.15,Cash,Mobile App,Central
T0075354,2025-06-30,C014050,Male,25-34,Returning,P1035,Bread,Groceries,Brand 2,4,482.99,10,1738.76,Cash,In-Store,West
T0075355,2024-04-27,C008033,Other,25-34,Returning,P1024,Jacket,Clothing,Brand 3,1,186.35,0,186.35,Cash,In-Store,Central
T0075356,2025-01-31,C002381,Other,55+,Loyal,P1075,Towel,Home,Brand 3,1,354.89,5,337.15,PayPal,Mobile App,West
T0075357,2024-06-19,C002708,Female,25-34,Loyal,P1018,T-Shirt,Clothing,Brand 3,1,264.75,0,264.75,Credit Card,Mobile App,South
T0075358,2025-11-01,C010617,Female,18-24,VIP,P1106,Novel,Books,Brand 1,1,128.4,0,128.4,PayPal,Mobile App,Central
T0075359,2025-09-12,C013618,Male,45-54,New,P1052,Lipstick,Beauty,Brand 1,2,388.69,0,777.38,Credit Card,Mobile App,North
T0075360,2024-07-25,C023506,Female,45-54,New,P1089,Water Bottle,Sports,Brand 2,1,444.17,0,444.17,Debit Card,In-Store,North
T0075361,2025-07-08,C000173,Male,45-54,New,P1093,Puzzle,Toys,Brand 3,5,381.59,0,1907.95,Cash,Mobile App,West
T0075362,2025-09-04,C001951,Female,18-24,VIP,P1105,Building Blocks,Toys,Brand 3,1,454.25,5,431.54,Debit Card,In-Store,Central
T0075363,2025-06-22,C001576,Female,35-44,New,P1038,Rice,Groceries,Brand 2,1,53.35,5,50.68,Debit Card,In-Store,Central
T0075364,2024-03-21,C010485,Female,18-24,New,P1036,Bread,Groceries,Brand 3,1,405.16,0,405.16,Debit Card,Mobile App,Central
T0075365,2025-03-02,C012961,Female,25-34,Returning,P1064,Lamp,Home,Brand 1,1,181.59,0,181.59,Credit Card,Mobile App,East
T0075366,2024-01-15,C017106,Female,25-34,Loyal,P1046,Shampoo,Beauty,Brand 1,1,332.95,10,299.65,Cash,Mobile App,Central
T0075367,2024-01-25,C006751,Other,35-44,Loyal,P1118,Children Book,Books,Brand 1,1,97.35,5,92.48,PayPal,Mobile App,Central
T0075368,2024-04-25,C012374,Other,55+,Loyal,P1060,Sunscreen,Beauty,Brand 3,1,166.04,0,166.04,Credit Card,Mobile App,North
T0075369,2024-02-05,C016350,Male,45-54,Returning,P1005,Headphones,Electronics,Brand 2,3,82.23,10,222.02,Gift Card,Mobile App,North
T0075370,2025-06-25,C010376,Female,55+,Loyal,P1024,Jacket,Clothing,Brand 3,1,186.35,10,167.72,Credit Card,Online,North
T0075371,2025-12-14,C006941,Female,18-24,VIP,P1028,Sneakers,Clothing,Brand 1,1,259.55,30,181.69,Gift Card,In-Store,South
T0075372,2024-12-11,C019509,Other,25-34,VIP,P1019,Jeans,Clothing,Brand 1,3,218.81,15,557.97,Gift Card,Online,North
T0075373,2024-01-06,C024856,Female,45-54,Loyal,P1049,Moisturizer,Beauty,Brand 1,2,275.62,0,551.24,Gift Card,In-Store,North
T0075374,2024-06-03,C012789,Male,45-54,VIP,P1027,Dress,Clothing,Brand 3,1,103.84,0,103.84,PayPal,Online,Central
T0075375,2024-02-07,C022287,Female,45-54,New,P1001,Smartphone,Electronics,Brand 1,1,190.4,5,180.88,Cash,In-Store,East
T0075376,2024-09-14,C014899,Other,35-44,Loyal,P1085,Running Shoes,Sports,Brand 1,2,158.94,0,317.88,Debit Card,In-Store,East
T0075377,2024-11-08,C003081,Female,45-54,VIP,P1067,Cookware Set,Home,Brand 1,2,74.76,0,149.52,Cash,Mobile App,Central
T0075378,2024-09-05,C001076,Male,55+,New,P1064,Lamp,Home,Brand 1,1,181.59,0,181.59,PayPal,Mobile App,Central
T0075379,2024-01-26,C017196,Female,35-44,Loyal,P1102,Doll,Toys,Brand 3,2,320.02,15,544.03,PayPal,In-Store,North
T0075380,2024-07-22,C011509,Male,25-34,New,P1089,Water Bottle,Sports,Brand 2,1,444.17,0,444.17,PayPal,In-Store,South
T0075381,2025-07-05,C015536,Female,18-24,Loyal,P1047,Shampoo,Beauty,Brand 2,1,159.3,0,159.3,PayPal,In-Store,North
T0075382,2024-05-28,C001805,Other,55+,New,P1029,Sneakers,Clothing,Brand 2,2,298.25,0,596.5,Cash,In-Store,West
T0075383,2024-12-31,C018955,Other,25-34,Returning,P1047,Shampoo,Beauty,Brand 2,1,159.3,10,143.37,Cash,Mobile App,Central
T0075384,2024-05-08,C015835,Other,45-54,Returning,P1026,Dress,Clothing,Brand 2,2,393.66,0,787.32,PayPal,Online,West
T0075385,2025-09-25,C004609,Other,35-44,VIP,P1074,Towel,Home,Brand 2,1,408.65,0,408.65,PayPal,Mobile App,South
T0075386,2025-09-24,C004012,Female,25-34,Loyal,P1107,Novel,Books,Brand 2,1,208.14,10,187.33,PayPal,Online,East
T0075387,2025-11-09,C023385,Female,18-24,Returning,P1106,Novel,Books,Brand 1,1,128.4,0,128.4,Cash,Mobile App,Central
T0075388,2025-10-20,C008173,Other,18-24,VIP,P1001,Smartphone,Electronics,Brand 1,2,190.4,15,323.68,Credit Card,In-Store,North
T0075389,2025-04-28,C024966,Female,35-44,Returning,P1002,Smartphone,Electronics,Brand 2,2,475.6,20,760.96,Debit Card,Online,Central
T0075390,2025-06-24,C006875,Other,55+,VIP,P1066,Lamp,Home,Brand 3,5,273.63,15,1162.93,Gift Card,In-Store,North
T0075391,2025-12-05,C007885,Female,45-54,Loyal,P1050,Moisturizer,Beauty,Brand 2,2,96.5,0,193.0,Credit Card,Online,North
T0075392,2024-06-04,C001318,Male,18-24,Loyal,P1088,Water Bottle,Sports,Brand 1,3,320.59,0,961.77,Debit Card,In-Store,East
T0075393,2024-06-30,C006659,Female,25-34,VIP,P1113,Notebook,Books,Brand 2,1,465.2,0,465.2,Cash,Mobile App,South
T0075394,2025-01-14,C009701,Female,18-24,VIP,P1071,Storage Box,Home,Brand 2,3,387.26,15,987.51,PayPal,Mobile App,Central
T0075395,2024-09-22,C005998,Female,45-54,VIP,P1096,Toy Car,Toys,Brand 3,1,249.43,15,212.02,Credit Card,Mobile App,North
T0075396,2024-12-02,C012265,Male,45-54,New,P1018,T-Shirt,Clothing,Brand 3,3,264.75,0,794.25,Credit Card,In-Store,South
T0075397,2025-06-13,C014002,Other,35-44,VIP,P1053,Lipstick,Beauty,Brand 2,1,470.05,0,470.05,Gift Card,Online,East
T0075398,2024-03-23,C022324,Male,25-34,Loyal,P1001,Smartphone,Electronics,Brand 1,2,190.4,5,361.76,Credit Card,Online,Central
T0075399,2024-08-15,C017261,Other,35-44,Loyal,P1043,Cereal,Groceries,Brand 1,1,22.02,0,22.02,Debit Card,Mobile App,Central
T0075400,2025-06-12,C016387,Male,35-44,VIP,P1109,Cookbook,Books,Brand 1,3,118.26,20,283.82,Gift Card,In-Store,North
T0075401,2025-04-08,C003847,Male,55+,Returning,P1076,Yoga Mat,Sports,Brand 1,1,365.86,25,274.39,Gift Card,Mobile App,West
T0075402,2024-10-22,C003176,Other,35-44,New,P1046,Shampoo,Beauty,Brand 1,2,332.95,10,599.31,Credit Card,In-Store,South
T0075403,2025-08-12,C015479,Male,18-24,New,P1028,Sneakers,Clothing,Brand 1,2,259.55,0,519.1,Debit Card,Mobile App,Central
T0075404,2024-05-01,C024042,Other,45-54,Loyal,P1103,Building Blocks,Toys,Brand 1,2,160.61,0,321.22,Credit Card,Online,North
